Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location
P-015345,DEPT_OPS_057,2022-04-06,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_HQ
P-015346,DEPT_MKT_109,2022-04-27,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_TOR_HQ
P-015347,DEPT_TECH_039,2022-04-17,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_FP
P-015348,DEPT_INVEST_119,2022-04-03,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_OTT
P-015349,DEPT_SALES_091,2022-04-24,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_CA_REM
P-015350,DEPT_OPS_057,2022-04-17,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_TOR_HQ
P-015351,DEPT_TECH_039,2022-04-15,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_FP
P-015352,DEPT_SALES_105,2022-04-03,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_US_REM
P-015353,DEPT_RISK_045,2022-04-16,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ
P-015354,DEPT_MKT_110,2022-04-04,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_CA_REM
P-015355,DEPT_TECH_018,2022-04-02,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_NYC
P-015356,DEPT_SALES_106,2022-04-07,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ
P-015357,DEPT_INVEST_117,2022-04-16,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_US_REM
P-015358,DEPT_FIN_010,2022-04-18,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_DAL
P-015359,DEPT_ADMIN_129,2022-04-27,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_NYC
P-015360,DEPT_ADMIN_131,2022-04-11,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-015361,DEPT_ADMIN_127,2022-04-06,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_NYC
P-015362,DEPT_MKT_112,2022-04-06,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_HQ
P-015363,DEPT_INVEST_119,2022-04-15,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_BOS
P-015364,DEPT_TECH_040,2022-04-10,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_TOR_FP
P-015365,DEPT_RISK_043,2022-04-11,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_TOR_FP
P-015366,DEPT_CEO_001,2022-04-16,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Part_Time,LOC_NYC
P-015367,DEPT_TECH_020,2022-04-30,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_US_REM
P-015368,DEPT_RISK_053,2022-04-11,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_MTL
P-015369,DEPT_ADMIN_130,2022-04-29,New Position,Contingent Worker,Contractor,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_VAN
P-015370,DEPT_OPS_067,2022-04-15,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_TOR_FP
P-015371,DEPT_SALES_099,2022-04-07,New Position,Contingent Worker,Contractor,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_OTT
P-015372,DEPT_LEGAL_084,2022-04-20,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_HQ
P-015373,DEPT_TECH_034,2022-04-24,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-015374,DEPT_SALES_106,2022-04-14,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-015375,DEPT_ADMIN_130,2022-04-18,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CAL
P-015376,DEPT_ADMIN_126,2022-04-08,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_BOS
P-015377,DEPT_OPS_061,2022-04-28,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_VAN
P-015378,DEPT_OPS_068,2022-04-04,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_SF
P-015379,DEPT_SALES_093,2022-04-26,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_HQ
P-015380,DEPT_TECH_021,2022-04-24,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_FP
P-015381,DEPT_HR_081,2022-05-31,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_CAL
P-015382,DEPT_TECH_021,2022-05-26,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ
P-015383,DEPT_MKT_108,2022-05-19,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_CAL
P-015384,DEPT_TECH_030,2022-05-23,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Full_Time,LOC_TOR_FP
P-015385,DEPT_TECH_038,2022-05-12,New Position,Contingent Worker,Contractor,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_US_REM
P-015386,DEPT_ADMIN_130,2022-05-18,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ
P-015387,DEPT_TECH_021,2022-05-05,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_OTT
P-015388,DEPT_CEO_003,2022-05-17,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_HQ
P-015389,DEPT_SALES_095,2022-05-12,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ
P-015390,DEPT_TECH_024,2022-05-25,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_WIN
P-015391,DEPT_RISK_048,2022-05-23,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_SF
P-015392,DEPT_INVEST_115,2022-05-07,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ
P-015393,DEPT_INVEST_116,2022-05-29,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_CAL
P-015394,DEPT_TECH_037,2022-05-13,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-015395,DEPT_LEGAL_088,2022-05-13,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_TOR_FP
P-015396,DEPT_LEGAL_089,2022-05-21,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_SF
P-015397,DEPT_OPS_075,2022-05-05,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_VAN
P-015398,DEPT_FIN_010,2022-05-29,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_NYC
P-015399,DEPT_TECH_034,2022-05-04,New Position,Employee,Fixed Term,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_OTT
P-015400,DEPT_OPS_060,2022-05-18,New Position,Contingent Worker,Contractor,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-015401,DEPT_INVEST_120,2022-05-11,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_NYC
P-015402,DEPT_TECH_031,2022-05-13,New Position,Employee,Regular,JP_0073,Chief Executive Officer,Chief Executive Officer,Full_Time,LOC_TOR_HQ
P-015403,DEPT_OPS_059,2022-05-03,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_TOR_HQ
P-015404,DEPT_MKT_111,2022-05-12,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_CHI
P-015405,DEPT_SALES_097,2022-05-19,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_MTL
P-015406,DEPT_TECH_020,2022-05-09,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ
P-015407,DEPT_LEGAL_084,2022-05-02,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_HQ
P-015408,DEPT_TECH_038,2022-05-26,New Position,Employee,Fixed Term,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_OTT
P-015409,DEPT_INVEST_125,2022-05-11,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_HQ
P-015410,DEPT_FIN_007,2022-05-14,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_HQ
P-015411,DEPT_SALES_097,2022-05-18,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_HAL
P-015412,DEPT_OPS_065,2022-05-27,New Position,Contingent Worker,Contractor,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_CHI
P-015413,DEPT_RISK_050,2022-05-24,New Position,Employee,Fixed Term,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_US_REM
P-015414,DEPT_OPS_072,2022-05-21,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_NYC
P-015415,DEPT_OPS_059,2022-05-31,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-015416,DEPT_OPS_056,2022-05-28,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_FP
P-015417,DEPT_TECH_035,2022-05-25,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_US_REM
P-015418,DEPT_TECH_035,2022-05-01,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-015419,DEPT_TECH_029,2022-05-28,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CHI
P-015420,DEPT_RISK_042,2022-05-22,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_SF
P-015421,DEPT_TECH_031,2022-05-08,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_HQ
P-015422,DEPT_FIN_010,2022-05-12,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ
P-015423,DEPT_MKT_111,2022-05-09,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_TOR_HQ
P-015424,DEPT_OPS_071,2022-05-25,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-015425,DEPT_TECH_028,2022-05-08,New Position,Employee,Fixed Term,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_TOR_HQ
P-015426,DEPT_TECH_033,2022-05-14,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_TOR_FP
P-015427,DEPT_ADMIN_130,2022-05-18,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_TOR_HQ
P-015428,DEPT_OPS_071,2022-05-18,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_DAL
P-015429,DEPT_RISK_049,2022-05-12,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CA_REM
P-015430,DEPT_RISK_049,2022-05-25,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_BOS
P-015431,DEPT_CEO_002,2022-05-18,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-015432,DEPT_TECH_032,2022-05-21,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_TOR_HQ
P-015433,DEPT_OPS_073,2022-05-02,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_FP
P-015434,DEPT_SALES_100,2022-05-12,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_WIN
P-015435,DEPT_MKT_112,2022-05-11,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_BOS
P-015436,DEPT_RISK_041,2022-05-18,New Position,Employee,Fixed Term,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_NYC
P-015437,DEPT_HR_081,2022-05-22,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_MIA
P-015438,DEPT_OPS_067,2022-05-16,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_NYC
P-015439,DEPT_INVEST_117,2022-05-23,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ
P-015440,DEPT_HR_078,2022-05-02,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_OTT
P-015441,DEPT_ADMIN_128,2022-05-30,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_MTL
P-015442,DEPT_TECH_033,2022-05-14,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_US_REM
P-015443,DEPT_OPS_065,2022-05-18,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_TOR_HQ
P-015444,DEPT_OPS_071,2022-05-07,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_WIN
P-015445,DEPT_TECH_039,2022-06-22,New Position,Contingent Worker,Contractor,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_MTL
P-015446,DEPT_FIN_015,2022-06-07,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_OTT
P-015447,DEPT_TECH_035,2022-06-24,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_MTL
P-015448,DEPT_SALES_098,2022-06-09,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-015449,DEPT_SALES_099,2022-06-20,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_CA_REM
P-015450,DEPT_HR_077,2022-06-12,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_CA_REM
P-015451,DEPT_HR_079,2022-06-22,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_TOR_HQ
P-015452,DEPT_SALES_095,2022-06-03,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_CHI
P-015453,DEPT_HR_081,2022-06-15,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_CHI
P-015454,DEPT_FIN_011,2022-06-29,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_HQ
P-015455,DEPT_ADMIN_129,2022-06-07,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_SF
P-015456,DEPT_MKT_113,2022-06-03,New Position,Employee,Fixed Term,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Part_Time,LOC_CAL
P-015457,DEPT_RISK_052,2022-06-25,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_TOR_HQ
P-015458,DEPT_TECH_026,2022-06-13,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_US_REM
P-015459,DEPT_OPS_057,2022-06-06,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_CHI
P-015460,DEPT_LEGAL_085,2022-06-09,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_CAL
P-015461,DEPT_TECH_035,2022-06-26,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_MTL
P-015462,DEPT_CEO_003,2022-06-18,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Part_Time,LOC_HAL
P-015463,DEPT_TECH_016,2022-06-07,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-015464,DEPT_INVEST_114,2022-06-11,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_TOR_FP
P-015465,DEPT_TECH_029,2022-06-11,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_CHI
P-015466,DEPT_ADMIN_126,2022-06-12,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Part_Time,LOC_CA_REM
P-015467,DEPT_MKT_110,2022-06-18,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_VAN
P-015468,DEPT_TECH_038,2022-06-14,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_FP
P-015469,DEPT_MKT_112,2022-06-03,New Position,Contingent Worker,Contractor,JP_0024,Tax Specialist,Tax Specialist,Part_Time,LOC_NYC
P-015470,DEPT_INVEST_118,2022-06-02,New Position,Employee,Fixed Term,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_FP
P-015471,DEPT_LEGAL_087,2022-06-09,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_NYC
P-015472,DEPT_SALES_106,2022-06-14,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_HQ
P-015473,DEPT_SALES_094,2022-06-10,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_HQ
P-015474,DEPT_RISK_045,2022-06-06,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-015475,DEPT_FIN_004,2022-06-12,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_TOR_HQ
P-015476,DEPT_TECH_020,2022-06-05,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-015477,DEPT_RISK_055,2022-06-17,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_US_REM
P-015478,DEPT_ADMIN_128,2022-06-03,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-015479,DEPT_LEGAL_087,2022-06-15,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Part_Time,LOC_OTT
P-015480,DEPT_INVEST_116,2022-06-07,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_NYC
P-015481,DEPT_FIN_012,2022-06-22,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_VAN
P-015482,DEPT_FIN_013,2022-06-02,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_HAL
P-015483,DEPT_MKT_111,2022-06-17,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_CAL
P-015484,DEPT_HR_077,2022-06-19,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_DAL
P-015485,DEPT_TECH_027,2022-06-26,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_NYC
P-015486,DEPT_TECH_026,2022-06-16,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-015487,DEPT_OPS_062,2022-06-03,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_VAN
P-015488,DEPT_ADMIN_129,2022-06-01,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_HQ
P-015489,DEPT_FIN_009,2022-06-27,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_TOR_HQ
P-015490,DEPT_SALES_090,2022-06-01,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ
P-015491,DEPT_FIN_014,2022-06-10,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-015492,DEPT_TECH_019,2022-06-02,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_TOR_HQ
P-015493,DEPT_FIN_011,2022-06-15,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CA_REM
P-015494,DEPT_FIN_011,2022-06-02,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_TOR_HQ
P-015495,DEPT_TECH_027,2022-06-18,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_CHI
P-015496,DEPT_HR_083,2022-06-24,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ
P-015497,DEPT_RISK_051,2022-06-09,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
