Transaction_ID,Employee_ID,Worker_ID,Effective_Date,Transaction_Type,Transaction_Status,Reason_Code,Prior_Job_Profile,New_Job_Profile,Prior_Job_Level,New_Job_Level,Prior_Business_Unit,New_Business_Unit,Prior_Division,New_Division,Prior_Department,New_Department,Prior_Manager_ID,New_Manager_ID,Prior_Location,New_Location,Prior_Worker_Type,New_Worker_Type,Initiated_By,Initiated_Date,Completed_Date,Comments
JM9508769,EMP736213,WD61945598,2025-12-19,Promotion,Completed,Skill Development,Principal Associate,Senior Principal,4.0,5.0,Retail Banking,Retail Banking,Digital Banking,Digital Banking,Online Banking,Online Banking,EMP122293,EMP122293,"Toronto, ON","Toronto, ON",Regular,Regular,Manager,2025-10-27,2025-12-19,Promotion from Level 4 to Level 5
JM8028518,EMP736271,WD42030637,2025-03-24,Promotion,Completed,Succession Planning,Representative,Senior Associate,2.0,3.0,Commercial Banking,Commercial Banking,Trade Finance,Trade Finance,Letters of Credit,Letters of Credit,EMP229917,EMP229917,"New York, NY","New York, NY",Temporary,Temporary,Manager,2025-02-16,2025-03-24,Promotion from Level 2 to Level 3
JM2913945,EMP736656,WD26222310,2025-03-18,Hire,Completed,Experienced Hire,,Director,,9.0,,Wealth Management,,Trust Services,,Estate Planning,,EMP755643,,"New York, NY",,Regular,Recruiter,2025-03-06,2025-03-18,New hire - Backfill
JM3558817,EMP736800,WD35398080,2025-07-02,Termination,Completed,Voluntary - New Opportunity,Senior Associate,,3.0,,Risk & Compliance,,Enterprise Risk,,Market Risk,,EMP155526,,"Dallas, TX",,Regular,,Employee,2025-05-09,2025-07-02,Voluntary - New Opportunity
JM6999494,EMP736961,WD25163259,2025-09-01,Lateral Move,Completed,Career Development,Analyst II,Analyst II,2.0,2.0,Wealth Management,Retail Banking,Private Banking,Digital Banking,Client Onboarding,UX Design,EMP167363,EMP167363,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2025-07-21,2025-09-01,Lateral move to Retail Banking
JM6793924,EMP736961,WD25163259,2025-09-21,Promotion,Completed,Succession Planning,Analyst II,Lead Representative,2.0,3.0,Wealth Management,Wealth Management,Private Banking,Private Banking,Client Onboarding,Client Onboarding,EMP167363,EMP167363,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2025-08-10,2025-09-21,Promotion from Level 2 to Level 3
JM3047830,EMP737155,WD80693794,2025-07-01,Lateral Move,Completed,Career Development,Senior Specialist,Senior Specialist,3.0,3.0,Investment Banking,Commercial Banking,Capital Markets,Treasury Services,Derivatives,Trade Operations,EMP930032,EMP930032,"Boston, MA","Boston, MA",Regular,Regular,Employee,2025-05-18,2025-07-01,Lateral move to Commercial Banking
JM9726789,EMP737361,WD45452406,2025-11-12,Promotion,Completed,Skill Development,Coordinator,Analyst II,1.0,2.0,Retail Banking,Retail Banking,Deposits & Payments,Deposits & Payments,Payment Processing,Payment Processing,EMP708076,EMP708076,"Boston, MA","Boston, MA",Regular,Regular,Manager,2025-09-17,2025-11-12,Promotion from Level 1 to Level 2
JM9264091,EMP737543,WD43154375,2026-01-05,Termination,Completed,Voluntary - Career Change,Lead Analyst,,4.0,,Corporate Functions,,Human Resources,,HR Business Partners,,EMP935111,,"Chicago, IL",,Regular,,Employee,2025-11-12,2026-01-05,Voluntary - Career Change
JM8515091,EMP737647,WD70972995,2025-03-26,Lateral Move,Completed,Restructuring,Supervisor,Team Manager,6.0,6.0,Risk & Compliance,Wealth Management,Audit,Trust Services,Internal Audit,Trust Administration,EMP438709,EMP438709,"Los Angeles, CA","Los Angeles, CA",Contractor,Contractor,HR,2025-03-03,2025-03-26,Lateral move to Wealth Management
JM2740733,EMP737647,WD70972995,2025-12-22,Hire,Completed,New Position,,Supervisor,,6.0,,Risk & Compliance,,Audit,,Internal Audit,,EMP438709,,"Los Angeles, CA",,Contractor,Hiring Manager,2025-11-22,2025-12-22,New hire - Campus Hire
JM6913492,EMP737823,WD15855986,2025-08-27,Promotion,Completed,Retention,Team Lead,Expert,4.0,5.0,Retail Banking,Retail Banking,Consumer Lending,Consumer Lending,Credit Cards,Credit Cards,EMP646009,EMP646009,"New York, NY","New York, NY",Regular,Regular,Manager,2025-07-26,2025-08-27,Promotion from Level 4 to Level 5
JM9556738,EMP738495,WD66777160,2025-11-09,Promotion,Completed,Succession Planning,Specialist II,Senior Analyst,2.0,3.0,Wealth Management,Wealth Management,Asset Management,Asset Management,Equity Strategies,Equity Strategies,EMP100933,EMP100933,"Toronto, ON","Toronto, ON",Regular,Regular,Manager,2025-09-24,2025-11-09,Promotion from Level 2 to Level 3
JM9925450,EMP738538,WD62414294,2025-04-05,Hire,Completed,Experienced Hire,,Representative,,2.0,,Wealth Management,,Private Banking,,Relationship Management,,EMP191982,,"Dallas, TX",,Regular,HR System,2025-03-21,2025-04-05,New hire - Experienced Hire
JM5674759,EMP738538,WD62414294,2025-08-21,Promotion,Completed,Performance Based,Representative,Senior Associate,2.0,3.0,Wealth Management,Wealth Management,Private Banking,Private Banking,Relationship Management,Relationship Management,EMP191982,EMP191982,"Dallas, TX","Dallas, TX",Regular,Regular,Manager,2025-07-04,2025-08-21,Promotion from Level 2 to Level 3
JM5887384,EMP738563,WD48130555,2025-04-12,Promotion,Completed,Retention,Senior Specialist,Lead Specialist,3.0,4.0,Risk & Compliance,Risk & Compliance,Audit,Audit,Operational Audit,Operational Audit,EMP218673,EMP218673,"Atlanta, GA","Atlanta, GA",Regular,Regular,Manager,2025-02-19,2025-04-12,Promotion from Level 3 to Level 4
JM6441669,EMP738625,WD14662034,2025-08-03,Hire,Completed,New Position,,Principal Associate,,4.0,,Retail Banking,,Consumer Lending,,Credit Cards,,EMP107678,,"Charlotte, NC",,Regular,Recruiter,2025-07-21,2025-08-03,New hire - Internal Referral
JM5276338,EMP739030,WD25663039,2025-08-12,Promotion,Completed,Succession Planning,Senior Principal,Assistant Manager,5.0,6.0,Investment Banking,Investment Banking,Mergers & Acquisitions,Mergers & Acquisitions,Due Diligence,Due Diligence,EMP359624,EMP359624,"Denver, CO","Denver, CO",Regular,Regular,Manager,2025-06-21,2025-08-12,Promotion from Level 5 to Level 6
JM7015871,EMP739150,WD70919679,2025-04-15,Termination,Completed,Voluntary - Relocation,Senior Specialist,,3.0,,Retail Banking,,Branch Operations,,Sales,,EMP827495,,"Los Angeles, CA",,Regular,,Employee,2025-03-11,2025-04-15,Voluntary - Relocation
JM8442934,EMP739189,WD10319159,2025-06-15,Promotion,Completed,Succession Planning,Representative,Senior Specialist,2.0,3.0,Retail Banking,Retail Banking,Branch Operations,Branch Operations,Branch Management,Branch Management,EMP990691,EMP990691,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2025-04-25,2025-06-15,Promotion from Level 2 to Level 3
JM8658388,EMP739407,WD47489606,2025-06-29,Termination,Completed,Voluntary - Return to School,Analyst I,,1.0,,Investment Banking,,Mergers & Acquisitions,,Valuation,,EMP476801,,"New York, NY",,Regular,,Employee,2025-05-02,2025-06-29,Voluntary - Return to School
JM8514454,EMP739487,WD25907523,2025-03-31,Promotion,Completed,Retention,Associate II,Senior Analyst,2.0,3.0,Retail Banking,Retail Banking,Branch Operations,Branch Operations,Teller Operations,Teller Operations,EMP202357,EMP202357,"Los Angeles, CA","Los Angeles, CA",Regular,Regular,Manager,2025-02-24,2025-03-31,Promotion from Level 2 to Level 3
JM5047108,EMP740048,WD45095349,2025-02-09,Lateral Move,Completed,Leadership Development,Senior Specialist,Senior Specialist,3.0,3.0,Technology,Investment Banking,Application Development,Capital Markets,Front-End Development,Fixed Income,EMP950456,EMP950456,"Toronto, ON","Toronto, ON",Regular,Regular,HR,2025-01-13,2025-02-09,Lateral move to Investment Banking
JM6907241,EMP740048,WD45095349,2026-01-16,Promotion,Completed,Market Adjustment,Senior Specialist,Team Lead,3.0,4.0,Technology,Technology,Application Development,Application Development,Front-End Development,Front-End Development,EMP950456,EMP950456,"Toronto, ON","Toronto, ON",Regular,Regular,Manager,2025-12-03,2026-01-16,Promotion from Level 3 to Level 4
JM4546364,EMP740140,WD97518806,2025-02-10,Promotion,Completed,Retention,Associate I,Analyst II,1.0,2.0,Commercial Banking,Commercial Banking,Real Estate Finance,Real Estate Finance,REIT Coverage,REIT Coverage,EMP757439,EMP757439,"Toronto, ON","Toronto, ON",Regular,Regular,Manager,2024-12-24,2025-02-10,Promotion from Level 1 to Level 2
JM2600987,EMP740262,WD20369876,2025-06-14,Hire,Completed,Expansion,,Lead Analyst,,4.0,,Retail Banking,,Consumer Lending,,Credit Cards,,EMP966865,,"New York, NY",,Regular,Hiring Manager,2025-06-03,2025-06-14,New hire - Internal Referral
JM7888636,EMP740626,WD69737061,2025-04-02,Hire,Completed,Experienced Hire,,Operations Manager,,7.0,,Commercial Banking,,Corporate Lending,,Portfolio Management,,EMP507837,,"Charlotte, NC",,Regular,Recruiter,2025-03-21,2025-04-02,New hire - Backfill
JM9868639,EMP740626,WD69737061,2026-01-18,Promotion,Completed,Expanded Role,Operations Manager,Senior Manager,7.0,8.0,Commercial Banking,Commercial Banking,Corporate Lending,Corporate Lending,Portfolio Management,Portfolio Management,EMP507837,EMP507837,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2025-12-18,2026-01-18,Promotion from Level 7 to Level 8
JM6859189,EMP741255,WD22453030,2025-06-29,Promotion,Completed,Market Adjustment,Analyst II,Senior Specialist,2.0,3.0,Risk & Compliance,Risk & Compliance,Enterprise Risk,Enterprise Risk,Credit Risk,Credit Risk,EMP327147,EMP327147,"San Francisco, CA","San Francisco, CA",Regular,Regular,Manager,2025-05-27,2025-06-29,Promotion from Level 2 to Level 3
JM3993314,EMP741275,WD73101915,2025-02-27,Termination,Completed,Involuntary - Performance,Lead Analyst,,4.0,,Retail Banking,,Branch Operations,,Branch Management,,EMP295368,,"New York, NY",,Regular,,HR,2025-01-11,2025-02-27,Involuntary - Performance
JM4938112,EMP741275,WD73101915,2026-01-23,Hire,Completed,Campus Hire,,Lead Analyst,,4.0,,Retail Banking,,Branch Operations,,Branch Management,,EMP295368,,"New York, NY",,Regular,Recruiter,2026-01-08,2026-01-23,New hire - Experienced Hire
JM6157711,EMP741380,WD93261408,2025-03-12,Hire,Completed,Internal Referral,,Representative,,2.0,,Wealth Management,,Trust Services,,Charitable Services,,EMP152978,,"Chicago, IL",,Regular,HR System,2025-02-26,2025-03-12,New hire - Backfill
JM3041773,EMP741580,WD87959673,2025-04-24,Lateral Move,Completed,Business Need,Expert,Staff Specialist,5.0,5.0,Retail Banking,Wealth Management,Deposits & Payments,Financial Planning,ACH Operations,Insurance Services,EMP797726,EMP797726,"Chicago, IL","Chicago, IL",Temporary,Temporary,HR,2025-03-28,2025-04-24,Lateral move to Wealth Management
JM3392431,EMP741586,WD92916784,2025-07-25,Hire,Completed,Executive Recruitment,,Assistant Manager,,6.0,,Investment Banking,,Capital Markets,,Fixed Income,,EMP642181,,"Los Angeles, CA",,Regular,Recruiter,2025-06-29,2025-07-25,New hire - Backfill
JM3236069,EMP741858,WD36673215,2025-05-25,Termination,Completed,Involuntary - Performance,Specialist I,,1.0,,Corporate Functions,,Legal,,Contract Management,,EMP435303,,"Dallas, TX",,Regular,,HR,2025-04-02,2025-05-25,Involuntary - Performance
JM6439094,EMP741888,WD35602845,2025-10-30,Promotion,Completed,Succession Planning,Specialist II,Senior Associate,2.0,3.0,Investment Banking,Investment Banking,Advisory Services,Advisory Services,Strategic Advisory,Strategic Advisory,EMP530944,EMP530944,"New York, NY","New York, NY",Regular,Regular,Manager,2025-09-30,2025-10-30,Promotion from Level 2 to Level 3
JM3441605,EMP742220,WD34013712,2025-10-25,Lateral Move,Completed,Project Assignment,Senior Analyst,Senior Analyst,3.0,3.0,Investment Banking,Retail Banking,Advisory Services,Consumer Lending,Industry Coverage,Auto Loans,EMP730976,EMP730976,"New York, NY","New York, NY",Regular,Regular,Manager,2025-09-24,2025-10-25,Lateral move to Retail Banking
JM3536545,EMP742379,WD63092749,2025-04-23,Lateral Move,Completed,Leadership Development,Team Manager,Team Manager,6.0,6.0,Wealth Management,Investment Banking,Asset Management,Mergers & Acquisitions,Fund Operations,Valuation,EMP333653,EMP333653,"Toronto, ON","Toronto, ON",Regular,Regular,Employee,2025-03-31,2025-04-23,Lateral move to Investment Banking
JM2067070,EMP742379,WD63092749,2025-10-01,Promotion,Completed,Skill Development,Team Manager,Manager,6.0,7.0,Wealth Management,Wealth Management,Asset Management,Asset Management,Fund Operations,Fund Operations,EMP333653,EMP333653,"Toronto, ON","Toronto, ON",Regular,Regular,Manager,2025-08-04,2025-10-01,Promotion from Level 6 to Level 7
JM7188020,EMP742549,WD60964063,2025-03-22,Promotion,Completed,Retention,Principal Associate,Principal Analyst,4.0,5.0,Retail Banking,Retail Banking,Consumer Lending,Consumer Lending,Personal Loans,Personal Loans,EMP603332,EMP603332,"Montreal, QC","Montreal, QC",Regular,Regular,Manager,2025-02-14,2025-03-22,Promotion from Level 4 to Level 5
JM9334352,EMP742549,WD60964063,2025-08-15,Lateral Move,Completed,Restructuring,Principal Associate,Lead Specialist,4.0,4.0,Retail Banking,Retail Banking,Consumer Lending,Branch Operations,Personal Loans,Branch Management,EMP603332,EMP603332,"Montreal, QC","Montreal, QC",Regular,Regular,HR,2025-07-03,2025-08-15,Lateral move to Retail Banking
JM8770480,EMP743054,WD54683274,2025-04-08,Hire,Completed,New Position,,Branch Manager,,7.0,,Technology,,Cybersecurity,,Threat Intelligence,,EMP774759,,"San Francisco, CA",,Regular,HR System,2025-03-09,2025-04-08,New hire - Experienced Hire
JM8323091,EMP743309,WD33630666,2025-08-04,Hire,Completed,Internal Referral,,Lead Representative,,3.0,,Investment Banking,,Capital Markets,,Equity Sales,,EMP906570,,"Chicago, IL",,Regular,Recruiter,2025-07-12,2025-08-04,New hire - Executive Recruitment
JM2136351,EMP743596,WD33790095,2025-04-30,Lateral Move,Completed,Leadership Development,Specialist I,Coordinator,1.0,1.0,Investment Banking,Technology,Structured Finance,Cybersecurity,Leveraged Finance,Threat Intelligence,EMP722180,EMP722180,"New York, NY","New York, NY",Regular,Regular,Employee,2025-04-10,2025-04-30,Lateral move to Technology
JM2991614,EMP743596,WD33790095,2025-10-27,Hire,Completed,Experienced Hire,,Specialist I,,1.0,,Investment Banking,,Structured Finance,,Leveraged Finance,,EMP722180,,"New York, NY",,Regular,Recruiter,2025-10-04,2025-10-27,New hire - Expansion
JM3486138,EMP743749,WD15305210,2025-06-14,Promotion,Completed,Performance Based,Associate II,Senior Specialist,2.0,3.0,Retail Banking,Retail Banking,Consumer Lending,Consumer Lending,Collections,Collections,EMP569044,EMP569044,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2025-04-30,2025-06-14,Promotion from Level 2 to Level 3
JM4942714,EMP744307,WD75200148,2025-02-09,Promotion,Completed,Retention,Coordinator,Associate II,1.0,2.0,Technology,Technology,Cybersecurity,Cybersecurity,Identity Management,Identity Management,EMP616933,EMP616933,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2024-12-14,2025-02-09,Promotion from Level 1 to Level 2
JM2141082,EMP744650,WD69273622,2025-12-06,Lateral Move,Completed,Career Development,Senior Analyst,Senior Associate,3.0,3.0,Investment Banking,Retail Banking,Capital Markets,Digital Banking,Equity Sales,Digital Onboarding,EMP104622,EMP104622,"Atlanta, GA","Atlanta, GA",Regular,Regular,Employee,2025-11-15,2025-12-06,Lateral move to Retail Banking
JM4546858,EMP744800,WD19152180,2025-10-09,Promotion,Completed,Performance Based,Analyst I,Representative,1.0,2.0,Retail Banking,Retail Banking,Branch Operations,Branch Operations,Teller Operations,Teller Operations,EMP260119,EMP260119,"Chicago, IL","Chicago, IL",Regular,Regular,Manager,2025-08-11,2025-10-09,Promotion from Level 1 to Level 2
JM4774535,EMP744832,WD45134226,2025-04-08,Termination,Completed,Disability,Principal Analyst,,5.0,,Corporate Functions,,Marketing,,Product Marketing,,EMP256695,,"Chicago, IL",,Regular,,Employee,2025-02-24,2025-04-08,Disability
JM4204365,EMP745356,WD36623831,2025-04-25,Promotion,Completed,Succession Planning,Lead Analyst,Staff Specialist,4.0,5.0,Technology,Technology,Data & Analytics,Data & Analytics,Data Engineering,Data Engineering,EMP879330,EMP879330,"Chicago, IL","Chicago, IL",Regular,Regular,Manager,2025-03-26,2025-04-25,Promotion from Level 4 to Level 5
JM6714750,EMP745386,WD36144971,2025-03-23,Hire,Completed,Internal Referral,,Analyst I,,1.0,,Retail Banking,,Consumer Lending,,Auto Loans,,EMP580118,,"Atlanta, GA",,Temporary,Hiring Manager,2025-02-24,2025-03-23,New hire - Internal Referral
JM1612636,EMP745650,WD83487344,2025-11-23,Termination,Completed,Involuntary - Restructuring,Assistant Manager,,6.0,,Commercial Banking,,Treasury Services,,Trade Operations,,EMP992993,,"New York, NY",,Regular,,HR,2025-10-06,2025-11-23,Involuntary - Restructuring
JM4066785,EMP745661,WD18351021,2025-08-17,Promotion,Completed,Market Adjustment,Senior Associate,Principal Associate,3.0,4.0,Wealth Management,Wealth Management,Financial Planning,Financial Planning,Insurance Services,Insurance Services,EMP893693,EMP893693,"Chicago, IL","Chicago, IL",Temporary,Temporary,Manager,2025-06-27,2025-08-17,Promotion from Level 3 to Level 4
JM8646421,EMP745726,WD14959045,2026-01-17,Promotion,Completed,Skill Development,Assistant Manager,Operations Manager,6.0,7.0,Technology,Technology,Infrastructure,Infrastructure,Cloud Services,Cloud Services,EMP593441,EMP593441,"Atlanta, GA","Atlanta, GA",Regular,Regular,Manager,2025-12-11,2026-01-17,Promotion from Level 6 to Level 7
JM1060587,EMP746057,WD92525109,2025-11-25,Hire,Completed,Experienced Hire,,Specialist II,,2.0,,Wealth Management,,Financial Planning,,Insurance Services,,EMP919623,,"New York, NY",,Regular,HR System,2025-11-18,2025-11-25,New hire - Executive Recruitment
JM5915447,EMP746223,WD91035849,2025-04-06,Promotion,Completed,Retention,Coordinator,Associate II,1.0,2.0,Investment Banking,Investment Banking,Advisory Services,Advisory Services,Strategic Advisory,Strategic Advisory,EMP717198,EMP717198,"Boston, MA","Boston, MA",Regular,Regular,Manager,2025-03-07,2025-04-06,Promotion from Level 1 to Level 2
JM7036440,EMP746376,WD29269480,2025-08-22,Lateral Move,Completed,Leadership Development,Senior Analyst,Senior Specialist,3.0,3.0,Commercial Banking,Retail Banking,Corporate Lending,Deposits & Payments,Loan Operations,Checking & Savings,EMP246454,EMP246454,"Dallas, TX","Dallas, TX",Regular,Regular,Employee,2025-08-07,2025-08-22,Lateral move to Retail Banking
JM4048278,EMP746556,WD54957494,2025-04-19,Lateral Move,Completed,Restructuring,Expert,Principal Analyst,5.0,5.0,Investment Banking,Retail Banking,Capital Markets,Branch Operations,Fixed Income,Customer Service,EMP124444,EMP124444,"Charlotte, NC","Charlotte, NC",Regular,Regular,Manager,2025-03-10,2025-04-19,Lateral move to Retail Banking
