Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location,Work_Space,Pay_Rate_Type,Schedule_Weekly_Hours,Scheduled_FTE,Default_Weekly_Hours,Employee_Type,shift_number,Exclude_From_Headcount
P-017816,DEPT_RISK_044,2023-11-27,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017817,DEPT_TECH_034,2023-11-05,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017818,DEPT_FIN_009,2023-11-24,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017819,DEPT_INVEST_120,2023-11-26,New Position,Employee,Fixed Term,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-017820,DEPT_FIN_009,2023-11-18,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017821,DEPT_TECH_023,2023-11-24,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017822,DEPT_SALES_103,2023-11-19,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-017823,DEPT_TECH_024,2023-11-12,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-017824,DEPT_TECH_039,2023-11-11,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017825,DEPT_LEGAL_089,2023-11-09,New Position,Contingent Worker,Contractor,JP_0073,Chief Executive Officer,Chief Executive Officer,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017826,DEPT_SALES_090,2023-11-11,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-017827,DEPT_TECH_037,2023-11-03,New Position,Employee,Fixed Term,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-017828,DEPT_SALES_094,2023-11-19,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017829,DEPT_OPS_063,2023-11-18,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017830,DEPT_HR_078,2023-11-29,New Position,Employee,Fixed Term,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-017831,DEPT_FIN_011,2023-11-10,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017832,DEPT_HR_078,2023-11-21,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017833,DEPT_TECH_020,2023-11-15,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017834,DEPT_SALES_106,2023-11-25,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017835,DEPT_TECH_027,2023-11-01,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017836,DEPT_ADMIN_132,2023-11-22,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017837,DEPT_OPS_068,2023-11-21,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017838,DEPT_FIN_014,2023-11-09,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-017839,DEPT_TECH_026,2023-11-06,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017840,DEPT_SALES_100,2023-11-16,New Position,Contingent Worker,Contractor,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017841,DEPT_RISK_044,2023-11-03,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-017842,DEPT_RISK_049,2023-11-15,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017843,DEPT_SALES_094,2023-11-09,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017844,DEPT_RISK_041,2023-11-22,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-017845,DEPT_HR_082,2023-11-16,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017846,DEPT_TECH_023,2023-11-20,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017847,DEPT_OPS_056,2023-11-16,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-017848,DEPT_FIN_015,2023-11-11,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017849,DEPT_SALES_097,2023-11-23,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017850,DEPT_MKT_110,2023-11-15,New Position,Contingent Worker,Contractor,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017851,DEPT_FIN_005,2023-11-26,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017852,DEPT_SALES_095,2023-11-22,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017853,DEPT_MKT_110,2023-11-09,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017854,DEPT_TECH_035,2023-11-14,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017855,DEPT_FIN_005,2023-11-02,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-017856,DEPT_RISK_048,2023-11-25,New Position,Employee,Fixed Term,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-017857,DEPT_FIN_011,2023-11-06,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Part_Time,LOC_MTL,,Salary,18.75,0.5,37.5,Regular,0,0
P-017858,DEPT_INVEST_123,2023-11-20,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017859,DEPT_HR_082,2023-11-11,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017860,DEPT_OPS_072,2023-11-12,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017861,DEPT_RISK_049,2023-11-19,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017862,DEPT_ADMIN_132,2023-11-28,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017863,DEPT_LEGAL_084,2023-11-23,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017864,DEPT_TECH_021,2023-11-04,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017865,DEPT_RISK_053,2023-11-09,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017866,DEPT_OPS_057,2023-11-02,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-017867,DEPT_ADMIN_133,2023-11-17,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-017868,DEPT_SALES_098,2023-11-08,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017869,DEPT_SALES_099,2023-11-27,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017870,DEPT_TECH_016,2023-11-20,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017871,DEPT_TECH_038,2023-11-28,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017872,DEPT_TECH_035,2023-11-10,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-017873,DEPT_ADMIN_129,2023-11-09,New Position,Contingent Worker,Contractor,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017874,DEPT_CEO_001,2023-11-24,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017875,DEPT_OPS_071,2023-11-02,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017876,DEPT_OPS_070,2023-11-20,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017877,DEPT_RISK_051,2023-11-18,New Position,Contingent Worker,Contractor,JP_0042,Operations Manager,Operations Manager,Part_Time,LOC_HAL,,Salary,18.75,0.5,37.5,Contractor,0,1
P-017878,DEPT_TECH_030,2023-11-05,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017879,DEPT_ADMIN_133,2023-11-18,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017880,DEPT_RISK_054,2023-11-23,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017881,DEPT_SALES_097,2023-11-20,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017882,DEPT_HR_078,2023-11-13,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017883,DEPT_OPS_068,2023-11-21,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017884,DEPT_INVEST_120,2023-11-25,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017885,DEPT_RISK_046,2023-11-23,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017886,DEPT_SALES_102,2023-11-28,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017887,DEPT_RISK_052,2023-11-18,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017888,DEPT_CEO_002,2023-11-16,New Position,Employee,Regular,JP_0079,Chief Legal Officer,Chief Legal Officer,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017889,DEPT_INVEST_116,2023-11-27,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017890,DEPT_LEGAL_085,2023-12-14,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017891,DEPT_TECH_036,2023-12-31,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017892,DEPT_ADMIN_130,2023-12-10,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-017893,DEPT_ADMIN_132,2023-12-29,New Position,Contingent Worker,Contractor,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017894,DEPT_SALES_096,2023-12-27,New Position,Contingent Worker,Contractor,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017895,DEPT_CEO_002,2023-12-28,New Position,Contingent Worker,Contractor,JP_0022,Controller,Controller,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017896,DEPT_SALES_091,2023-12-21,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017897,DEPT_RISK_049,2023-12-12,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017898,DEPT_RISK_053,2023-12-09,New Position,Contingent Worker,Contractor,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017899,DEPT_HR_076,2023-12-27,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-017900,DEPT_SALES_095,2023-12-09,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-017901,DEPT_OPS_075,2023-12-13,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017902,DEPT_FIN_006,2023-12-02,New Position,Contingent Worker,Contractor,JP_0089,Research Analyst,Research Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017903,DEPT_LEGAL_088,2023-12-27,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017904,DEPT_FIN_009,2023-12-11,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017905,DEPT_FIN_015,2023-12-23,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Part_Time,LOC_TOR_FP,,Salary,18.75,0.5,37.5,Regular,0,0
P-017906,DEPT_FIN_007,2023-12-31,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017907,DEPT_RISK_049,2023-12-03,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-017908,DEPT_LEGAL_084,2023-12-11,New Position,Employee,Regular,JP_0076,Chief Risk Officer,Chief Risk Officer,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-017909,DEPT_SALES_103,2023-12-10,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-017910,DEPT_RISK_052,2023-12-26,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017911,DEPT_TECH_032,2023-12-20,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-017912,DEPT_TECH_023,2023-12-29,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017913,DEPT_TECH_028,2023-12-12,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017914,DEPT_OPS_063,2023-12-21,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017915,DEPT_SALES_095,2023-12-13,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-017916,DEPT_TECH_027,2023-12-23,New Position,Contingent Worker,Contractor,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017917,DEPT_FIN_008,2023-12-09,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017918,DEPT_INVEST_119,2023-12-07,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017919,DEPT_OPS_075,2023-12-03,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017920,DEPT_OPS_057,2023-12-24,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Part_Time,LOC_HAL,,Salary,18.75,0.5,37.5,Regular,0,0
P-017921,DEPT_INVEST_114,2023-12-14,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017922,DEPT_OPS_057,2023-12-02,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017923,DEPT_RISK_046,2023-12-22,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017924,DEPT_TECH_036,2023-12-26,New Position,Contingent Worker,Contractor,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017925,DEPT_SALES_105,2023-12-05,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017926,DEPT_OPS_059,2023-12-31,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017927,DEPT_MKT_108,2023-12-12,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-017928,DEPT_LEGAL_085,2023-12-04,New Position,Contingent Worker,Contractor,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Contractor,0,1
P-017929,DEPT_TECH_028,2023-12-27,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017930,DEPT_TECH_033,2023-12-01,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017931,DEPT_TECH_037,2023-12-28,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-017932,DEPT_MKT_111,2023-12-03,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017933,DEPT_OPS_069,2023-12-29,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-017934,DEPT_ADMIN_132,2023-12-20,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017935,DEPT_SALES_107,2023-12-01,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-017936,DEPT_HR_081,2023-12-07,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017937,DEPT_FIN_005,2023-12-04,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Part_Time,LOC_MIA,,Salary,18.75,0.5,37.5,Regular,0,0
P-017938,DEPT_SALES_090,2023-12-03,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017939,DEPT_OPS_075,2023-12-12,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017940,DEPT_TECH_018,2023-12-25,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-017941,DEPT_FIN_005,2023-12-04,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-017942,DEPT_SALES_107,2023-12-02,New Position,Employee,Fixed Term,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-017943,DEPT_MKT_112,2023-12-04,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-017944,DEPT_HR_083,2023-12-29,New Position,Employee,Fixed Term,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-017945,DEPT_TECH_030,2023-12-04,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
